Model time;nNonBTLHomeless;nBTLHomeless;nHomeless;nRenting;nNonOwner;nNonBTLOwnerOccupier;nBTLOwnerOccupier;nOwnerOccupier;nActiveBTL;nBTL;nNonBTLBankrupt;nBTLBankrupt;TotalPopulation;HousingStock;nEmptyHouses;BTLStockFraction;Sale HPI;Sale AnnualHPA;Sale AvBidPrice;Sale AvOfferPrice;Sale AvSalePrice;Sale AvMonthsOnMarket;Sale nBuyers;Sale nBTLBuyers;Sale nSellers;Sale nNewSellers;Sale nBTLSellers;Sale nSales;Sale nNonBTLBidsAboveExpAvSalePrice;Sale nBTLBidsAboveExpAvSalePrice;Sale nSalesToBTL;Sale nSalesToFTB;Rental HPI;Rental AnnualHPA;Rental AvBidPrice;Rental AvOfferPrice;Rental AvSalePrice;Rental AvMonthsOnMarket;Rental nBuyers;Rental nSellers;Rental nSales;Rental ExpAvFlowYield;nStockMortgages;nNewFTBMortgages;nNewFTBMortgagesToBTL;nNewHMMortgages;nNewBTLMortgages;newFTBCredit;newHMCredit;newBTLCredit;newTotalCredit;creditStock;interestRate;nonHousingConsumption;rentalCashOutflow;downpaymentCashOutflow;mortgagePrincipalPayment;mortgageInterestPayment;totalFinancialWealth;totalHousingNetWealth;totalHousingGrossWealth
1834;1534.75;152.875;1687.625;1904.5;3592.125;5211.75;400.125;5611.875;804.25;1357.25;3.25;1;10008.25;8556;235.375;0.2501;0.852225;0.0300008125;54299.90625000001;358253.95874999993;168906.16625;4.793775;407.25;151.25;322.75;40.375;41.25;37.125;539.75;814.75;6.75;11.25;1.150025;0.0006646124999999997;567.65625;947.47875;543.56875;1.0591625000000002;1552.125;351.125;115.75;0.046924999999999994;3484;9.5;2.75;6.625;3.5;1006795.1962499999;890532.6975;357702.99124999996;2255030.8874999997;277294356.32625;0.05400862499999999;23560108.7575;1037619.4425;4182281.5974999997;1098494.65;1255473.6387500002;986936387.6099999;1330115177.52125;1607409533.8525
1835;1534.125;152.75;1686.875;1903.5;3590.375;5213;399.75;5612.75;804.5;1357;3;0.75;10007.625;8556;235.25;0.2499875;0.8440624999999999;0.0312805;60718.62625;352370.2075;163565.32375;4.160475;410.75;150.625;329.5;44.25;41.25;39.125;543.375;815;8;10.375;1.1510625;0.00160035875;569.0699999999999;944.96375;549.32875;1.6304624999999997;1552.375;355.25;120;0.046849999999999996;3483.75;8.875;1.875;7.375;3.625;961130.2499999999;875090.99375;356891.3725;2193112.61875;277354261.8675;0.054070875000000004;23573990.055;1036975.4550000001;4330867.31625;1069376.7662499999;1256270.9275000002;986898042.0349998;1329392623.2475;1606746885.1149998
1836;1536.625;152.5;1689.125;1901.625;3590.75;5213.25;400;5613.25;804.25;1356.75;2.625;1;10008.25;8556;236.875;0.24993749999999998;0.8350125000000002;0.030608999999999994;56463.61625;355269.6225;172530.13874999998;4.9715750000000005;408.75;153.125;333.5;43.5;41.125;39.75;537;814.25;8.125;9.875;1.1485625000000002;0.0043864112500000005;567.57875;945.6324999999999;531.9862499999999;1.4127999999999998;1550.5;349.5;112.625;0.046837500000000004;3484.75;8.875;2.625;9.125;4.125;971253.6087499999;1274295.575;385968.245;2631517.4287500004;277661472.2375;0.053988625000000005;23565450.14625;1036543.0750000001;4469272.96;1083358.78125;1256073.10125;987137111.2375;1320383933.83375;1598045406.07
1837;1537.625;152.625;1690.25;1899.75;3590;5213;399.25;5612.25;805.625;1357.5;2.5;0.75;10007.875;8556;238.375;0.24990000000000004;0.8318000000000001;0.0267672625;58189;361253.95874999993;175060.26124999998;5.654050000000001;408.75;150.75;330.75;38.125;42.5;36.25;541.375;815.375;7.5;10.375;1.1466500000000002;0.0027483124999999995;568.04625;951.67375;547.87125;1.4692375;1547.625;350.375;112;0.04685;3484.875;9.375;1.875;6.75;3.5;1092003.6712500001;785719.2537499999;336868.69125000003;2214591.6125000003;277685036.98125;0.05457125;23584186.5975;1036296.81;4313713.30375;1080797.86625;1257825.8599999999;987210098.7624999;1312561759.3012502;1590246796.2825
1838;1538;151.875;1689.875;1899.375;3589.25;5214;399.5;5613.5;805.375;1356.75;2.125;0.75;10008.125;8556;237.75;0.24978749999999997;0.844775;0.02529525;49414.73875;358089.49624999997;167687.02;5.20995;398.375;147;334.375;40.25;43.75;36.625;540.625;817.375;7;10.25;1.1491250000000002;0.0019148;567.925;955.4112500000001;553.74;1.8987125000000002;1552.125;347.5;109.75;0.0468;3484.375;8.375;1.375;7.875;4.25;875807.3475;881848.96625;358531.52875000006;2116187.84;277680279.03375;0.054017249999999996;23555261.471249998;1035372.7650000001;4305798.085;1084319.63625;1257851.9137499998;987114487.77;1320700214.57625;1598380493.6100001
1839;1536.375;151.875;1688.25;1898.25;3586.5;5216.5;397.625;5614.125;806.25;1355.75;2.25;0.875;10006.875;8556;237.375;0.24960000000000002;0.8429749999999998;0.0233620875;49087.46125;359712.815;162790.72375;4.3812125;398.25;146.5;339.875;42.625;45.5;36;537.375;817;6.375;9.375;1.1391499999999999;0.0018904;568.49875;950.0624999999999;550.50375;1.94845;1554.125;349;111.625;0.0466625;3480.625;7.25;1.25;7;3.5;812207.585;806293.2137500001;271696.61375;1890197.41125;277189858.66749996;0.05388624999999999;23570278.858750004;1033230.77375;4134027.95375;1061695.47;1257701.665;986704708.2574999;1323964458.8975;1601154317.5600002
1840;1536.25;151.875;1688.125;1900.125;3588.25;5215.375;397.875;5613.25;805.75;1355.5;2.125;1;10007.25;8556;236.875;0.24975000000000003;0.8327249999999999;0.0204717375;56123.402500000004;362314.21749999997;178464.31500000003;3.9028750000000003;400.5;147.125;339.875;36.5;45.375;35.25;535.25;818.25;8.5;9.375;1.1462375;0.004952337499999999;568.26;946.9112500000001;551.8649999999999;1.5529624999999998;1553.625;353.375;116.5;0.046662499999999996;3482;8;1.875;7.625;4.375;1046363.7525;1014516.6149999999;463085.19125000003;2523965.5599999996;277517486.5125;0.05358575;23591376.27125;1033922.2637499999;3856599.6162500004;1098318.925;1255650.05375;987150782.5375001;1315684973.745;1593202460.2549999
1841;1537.5;151.875;1689.375;1900.625;3590;5214.375;397.375;5611.75;806;1355.25;2;0.75;10007.75;8556;237.625;0.2499125;0.8333999999999999;0.014783774999999999;57987.270000000004;363641.38125;176224.9725;4.946199999999999;394.875;144.5;338.625;34.875;46.375;33.875;538.5;817.875;7.75;9.125;1.1401374999999998;0.0030621499999999996;569.27;954.6600000000001;555.98125;1.8064375;1553.875;349.75;112.125;0.046575;3478.875;8.5;1.5;5.875;4;1095769.9275;699021.6575;410120.08125;2204911.6637500003;277444775.27375;0.054429124999999995;23535879.634999998;1035194.4437499999;3908001.2750000004;1061791.99125;1256834.4275000002;987206864.325;1312524644.1537502;1589969419.4275
1842;1539.875;152.5;1692.375;1900.625;3593;5213.75;398;5611.75;805.75;1356.25;2.5;0.875;10010.5;8556;237.875;0.24995;0.85505;0.017542187499999997;53829.89;361249.77375000005;175755.64;3.81195;396.125;143.75;340.125;35.75;45.875;32.75;541.25;817.75;5.375;10.25;1.140575;0.0010197500000000003;568.73875;958.8375;546.6387500000001;1.7258375000000001;1551.875;345.25;107.375;0.0465375;3479;8.5;1.125;5.625;2.875;921785.82;622235.8075;349604.47625;1893626.105;277415105.98125;0.054005125;23554726.98875;1036808.65;3907665.9625;1071285.07875;1257078.42625;986944390.3062501;1330891400.41125;1608306506.3937502
1843;1540.125;151.5;1691.625;1899.875;3591.5;5212.875;399.125;5612;805.25;1355.875;2.5;0.875;10008.75;8556;238.875;0.2499875;0.8346750000000001;0.013015000000000002;55680.05625;360411.625;167117.44124999997;4.194525;399.625;147.125;347.125;40.25;46.125;34.125;536.875;817.5;5.875;9.75;1.1459;-0.0017312499999999993;568.3175000000001;957.30375;543.84125;1.48785;1554.375;349.75;110.875;0.04655;3478.375;8.5;2.5;7.25;3.625;890292.5437499998;904679;258982.62125;2053954.1649999998;277198832.10375005;0.053591375000000004;23549595.403750002;1033970.4562499999;3767577.2350000003;1102220.165;1256151.6537499998;986724148.2099999;1322168843.8162498;1599367675.9212499
1844;1538.75;151.375;1690.125;1899.875;3590;5213.5;399.25;5612.75;805;1355.625;2.25;0.875;10007.75;8556;238.375;0.24991250000000004;0.8367;0.010448175000000002;53316.09375;360178.39625;170170.6225;4.2017500000000005;400.375;147.5;353.25;41.125;47.625;37;540.25;820.125;6.125;11.625;1.1404;-0.0021861875;569.53;958.1937500000001;562.86875;1.7902624999999999;1560.125;354.75;116.375;0.046525;3482.625;9.75;1.5;7.375;4.375;1013878.835;1021198.5075;376851.88875000004;2411929.2312499997;277702108.72249997;0.053804500000000005;23539817.455;1034338.1125;4032934.46125;1076352.50125;1255442.3775;987118749.6875;1318439326.165;1596141434.8862503
1845;1537.625;151.5;1689.125;1904.5;3593.625;5209.5;398.5;5608;805.375;1355.375;2.75;0.75;10007;8556;238.125;0.2504375;0.844425;0.00018871250000000034;49730.723750000005;354741.96125;164936.91874999998;4.2525625;397.875;148.875;356;40;47.875;35.75;533.625;819.375;8.125;9.75;1.1452375;-0.00048764249999999994;567.7412499999999;956.93;540.89125;1.4259375;1553.75;349.625;111.5;0.046575;3483.875;8.375;0.75;8;4.625;968988.8925;954377.0187499999;403482.88875;2326848.8;277962342.2625;0.05428025;23525036.64125;1035578.0712499999;3670468.4825;1055082.585;1258082.8162500001;986980960.4237499;1323267968.88125;1601230311.1474998
1846;1539.75;151.5;1691.25;1903.375;3594.625;5209.125;398.125;5607.25;806.125;1355.75;2.5;0.875;10008;8556;239.25;0.250425;0.8351125;-0.0073265;51302.80375000001;362580.735;165549.1525;3.549675;402.625;148.375;355.75;36.125;48.875;35.375;538.625;815.25;7.375;10.125;1.1469;-0.0019529125;568.0137500000001;953.46125;544.23125;1.4220499999999998;1556.125;353.25;114;0.046625;3486.625;9.25;1.875;7.25;3.5;1014228.8412499999;834952.67875;351704.04625;2200885.5650000004;278109588.64374995;0.054167375000000004;23545344.73125;1036868.5400000002;3774048.325;1056985.92125;1259180.39125;987023238.19;1317460959.24125;1595570547.8837502
1847;1539.25;151.375;1690.625;1902.375;3593;5211.125;397;5608.125;806;1354.375;2.375;0.875;10007.125;8556;239.5;0.250325;0.8556375;-0.003191000000000001;48373.411250000005;356438.96749999997;163048.9975;4.3147874999999996;399.5;146.875;359.625;39.75;49.25;35.875;536.75;817.75;7.5;9.875;1.1469500000000001;-0.00123465;568.3525;950.8425;539.63;1.6789875;1559.625;355.375;115.875;0.046587500000000004;3485.25;8.25;1.375;6.875;3.875;752007.5575000001;815705.02125;386611.17625;1954323.7525;277793776.065;0.054;23540877.96375;1034674.6174999999;4014223.6825;1110782.1850000003;1259566.5374999999;986920542.835;1333818241.9724998;1611612018.0387497
1848;1538.5;152.25;1690.75;1905.125;3595.875;5207.25;397;5604.25;806;1355.25;2.125;0.875;10006.125;8556;240.625;0.2508;0.848325;0.0022704625;60146.50749999999;363261.57875;175195.71750000003;4.4125499999999995;399;150.5;359.875;36.75;50;33.625;532.875;816.5;8.125;8.125;1.1386375000000002;-0.004913337500000001;567.93625;958.7199999999999;539.13125;1.7004750000000002;1552.875;350.25;109.625;0.046575000000000005;3482.5;7;1.625;5.5;4;796559.20375;681805.405;395241.72875;1873606.3362500002;277428446.145;0.053672125;23526107.33;1037340.68375;4104727.0324999997;1051005.57;1258434.47125;986675701.05375;1335554818.3187501;1612983264.4650002
1849;1540.25;151.625;1691.875;1906.25;3598.125;5204.375;397.625;5602;806.625;1355.875;2;0.875;10006.75;8556;241.125;0.2509875;0.8393;0.010720125;54919.41875;360662.35;180253.91875;4.7585500000000005;404.5;151.375;360.375;35;49.625;34.625;540.5;814.625;7.375;10.25;1.138325;-0.006526262499999999;568.1137500000001;957.59875;551.65;1.3160875;1556.125;355.75;114.625;0.04655;3481.125;8.25;1.75;5.75;4.25;968599.0900000002;692235.8712500001;455781.35125;2116616.31125;277447960.98249996;0.053564875000000005;23566795.6525;1038702.9487499999;4152082.0175;1084623.8087499999;1256673.2562499999;986586630.51125;1327908885.5925;1605356846.57625
1850;1540.25;152.375;1692.625;1909.75;3602.375;5199.625;396.75;5596.375;808;1357.125;2.125;0.75;10006.75;8556;241.875;0.25146250000000003;0.8574125;0.011401874999999995;55016.82625;362957.03625;166606.08999999997;4.981837499999999;407.625;152.5;361.625;36.375;50.625;33.125;541.75;814.625;7.875;8.75;1.1369625;-0.00885568625;567.78875;955.85625;537.59;1.4009125;1550.5;355.5;113.625;0.0465375;3481.625;7.75;1.5;6.375;4.625;797847.335;740268.70125;385044.70875000005;1923160.7462499999;277379883.415;0.053887750000000005;23545582.81125;1039152.80125;3751157.1475000004;1074317.18;1256935.3862500002;986401202.6012499;1341009594.565;1618389477.9850001
1851;1542;152.875;1694.875;1907.25;3602.125;5200.625;396.375;5597;807.875;1357.125;1.625;0.875;10007;8556;243.875;0.2514125;0.8462624999999999;0.008938375000000002;55406.76375;359181.74750000006;170200.21000000002;4.956250000000001;412;152.75;369.125;41.125;51.125;38.375;553.25;816.125;8;9.75;1.1369125000000002;-0.006510187500000001;569.2962499999999;962.49625;556.40125;1.7504;1554.875;358.5;114.625;0.0463875;3482.375;8.5;1.5;7;4.75;973756.3400000001;936747.44;444915.83375;2355419.615;277510997.04125;0.05363075;23540217.9775;1039031.28375;4397004.015000001;1089635.97125;1255854.4875;986516438.92125;1336886282.8425002;1614397279.88375
1852;1542.375;153.125;1695.5;1906.875;3602.375;5201.5;396.5;5598;807.125;1356.75;1.625;0.875;10007.5;8556;244;0.2513875;0.85475;0.015814375;54865.541249999995;364699.18624999997;173374.31250000003;5.367400000000001;408.375;148.875;369.5;39.875;51.125;38.25;554.375;812;7.75;10.75;1.1445500000000002;-0.0045137625;568.07;954.07625;536.6012499999999;1.4836624999999999;1558;361.375;117.375;0.04637499999999999;3486;9.125;1.75;8.125;4.75;994603.85;895870.21875;498478.3599999999;2388952.4275;277690710.35;0.054205375;23500896.97875;1037072.21125;4170307.4924999997;1061943.19375;1256809.50875;986618311.2025;1343108045.2899997;1620798755.6374998
1853;1541;153.75;1694.75;1909.25;3604;5199.5;396;5595.5;807.75;1357.5;1.5;1;10007.25;8556;243.5;0.2516;0.8470375;0.0166569;51776.657499999994;367595.2025;174078.15875;6.42785;406.125;148.375;365.125;34.625;50.625;34.75;545.625;812.875;6.75;9.5;1.1427;-0.0003972000000000001;567.9137499999999;970.49125;554.41;1.6612500000000001;1550.125;352.375;108.875;0.046337500000000004;3484.375;8;1.75;6.375;3.25;831222.07625;814814.72875;425947.77875;2071984.5850000004;277617800.13374996;0.054249875;23548420.573750004;1036725.49875;4113923.0337500004;1079906.14375;1257726.4612500002;986344593.04625;1339278959.3525;1616896759.4875002
1854;1538.5;153.625;1692.125;1910;3602.125;5201.75;396.125;5597.875;807.875;1357.625;1.5;0.75;10007.875;8556;240.25;0.25129999999999997;0.8546750000000001;0.015056412500000001;52350.61499999999;359982.9625;164922.41;4.1003625;403.375;147.625;366.5;37.375;50.875;36.875;551;810.625;7.125;10.25;1.14045;0.00017027500000000011;568.1475;963.88375;555.1425;1.7247374999999998;1558.625;356;115.75;0.0462125;3484.875;9.25;2.625;6.625;3.5;951187.74875;802090.54875;330124.48750000005;2083402.7887499998;277630356.37625;0.05382875;23531263.823749997;1036781.89;4100605.8175000004;1051163.0262499999;1257173.2774999999;986086992.9675;1344206594.18125;1621836950.55625
1855;1541.5;154.375;1695.875;1907.875;3603.75;5200.75;396;5596.75;806.875;1357.25;1.375;1.125;10007.375;8556;244.5;0.251575;0.8470374999999999;0.0103572125;53524.4975;363244.6875;168879.4375;4.348175;406.75;150;370;41;51.125;36.25;548.625;808.75;8;9.5;1.1465625;0.0008550000000000001;567.7462499999999;959.7437500000001;538.96875;1.2746499999999998;1557.875;359.5;115;0.04625;3485.25;8.375;2;7;4.375;831554.7662500001;860254.1012500001;342080.17125;2033889.0375;277678938.25375;0.053843999999999996;23479994.253749996;1037827.20625;4039519.5212499998;1084234.335;1257147.3824999998;986037912.9425;1339247608.4650002;1616926546.7175
1856;1545;153.875;1698.875;1908.25;3607.125;5199.25;396.125;5595.375;806.625;1356.625;1.5;0.75;10009.125;8556;245.75;0.2517625;0.846575;0.011293824999999997;49406.47625000001;370262.83125000005;170487.19499999998;5.312387500000001;401.625;147.5;367.25;34.375;52;30.125;541;808.75;5.5;9.625;1.137525;-0.000699865;568.50375;978.39;558.76125;1.9764874999999997;1553.125;351.125;105.375;0.0461875;3484.5;8.125;1.125;4.5;3;923632.0187499999;618602.5125;278420.205;1820654.7362499998;277548171.39375;0.05377825000000001;23482958.41875;1039862.3987499999;3316669.51125;1052338.91375;1257881.5875;985771195.91625;1336902892.6225;1614451064.01625
1857;1544.875;153.375;1698.25;1908.5;3606.75;5197.375;397.375;5594.75;806.125;1356.875;1.5;0.75;10007.625;8556;246.625;0.25189999999999996;0.8603500000000001;0.0182985625;53488.13375;361472.86874999997;156630.55875000003;3.2557374999999995;404.625;146.25;377.375;40.625;53.5;37.625;544.5;810.25;7.625;11.25;1.1471500000000001;-0.00018734999999999954;567.50375;963.7350000000001;534.09375;1.2764125;1556.625;359.125;112.5;0.046187500000000006;3486.375;10.125;2.5;7;4.5;1130242.60625;754796.3975;377862.95999999996;2262901.9625;277617121.78125;0.053495;23499146.84125;1037323.3612500001;3634482.6137500005;1062412.5725;1257052.6549999998;985794759.8475;1348255977.485;1625873099.265
1858;1542.875;153;1695.875;1911.875;3607.75;5195.75;397.25;5593;807;1357.25;1.375;0.75;10007.75;8556;244.125;0.251975;0.855775;0.020342775;57705.21875;362093.2175;160599.75;4.3186374999999995;398.25;147.75;379.25;40.125;54.125;38.5;543.875;805.375;7.75;10.75;1.13625;-0.0035131375;567.745;958.44125;545.7925;2.0171375;1568.125;363.875;119.75;0.046125;3489.375;9.375;1.75;6.375;4.625;941917.1425000001;769692.6962499998;425750.83625000005;2137360.67375;277771217.54625;0.054082874999999996;23488560.61625;1038630.21375;4133596.5175;1067025.2237500001;1257572.3125;985898719.96375;1349262101.26125;1627033318.8099997
1859;1542.25;152.625;1694.875;1914.875;3609.75;5192.375;398.125;5590.5;807.5;1358.25;1.375;0.875;10007.75;8556;243.125;0.2522;0.8521249999999999;0.014508687499999992;52840.525;360567.42874999996;164098.77624999997;5.339637499999999;399;146.875;381.625;41.5;55.625;34.625;540.75;805.75;5.75;10.125;1.1327125;-0.0067410875;567.295;959.95875;540.625;1.7440375000000001;1562.625;359.625;116.5;0.0461125;3484.125;8.875;2.25;6;1.875;984541.41875;710890.2775000001;137854.82625;1833286.5225;277428113.965;0.053915750000000005;23508214.020000003;1041569.3937499999;3984448.6362499995;1082332.40875;1258194.1375;985462859.37;1347316099.1012502;1624744213.065
1860;1542.75;153.25;1696;1915.75;3611.75;5190.875;398.25;5589.125;807.125;1358.625;1.375;0.75;10008;8556;244;0.252425;0.860825;0.012138412500000001;51502.38250000001;368988.73375;164316.4125;5.3608875;399.625;146.875;382.375;36.75;56.625;31.25;544.25;805.625;5.625;8.25;1.141125;-0.0064462437499999995;568.42375;973.0662500000001;555.7875;1.519775;1556;353.625;109.625;0.046137500000000005;3481.375;6.5;1.5;6.375;3.25;615514.33875;815990.59875;272022.36375;1703527.29625;277109204.35;0.053511750000000004;23519155.4775;1041541.4787499999;3543013.8462500004;1061034.7475;1256630.8162500001;985096531.7775;1354122067.5087502;1631231271.8587499
1861;1545.25;153.5;1698.75;1915.375;3614.125;5189.125;398.375;5587.5;807.5;1359.375;1.5;1;10009.125;8556;245.625;0.2525625;0.8575625;0.0115656;52067.27625;366185.7849999999;161464.97;5.457437500000001;403.875;146.625;389.125;38.375;58.125;35.375;547.375;806.125;7.25;10;1.1436875;-0.0015966374999999999;567.6125000000001;965.1387500000001;535.7312499999999;1.3997125;1552.875;355;109.375;0.04615;3481.875;7.875;1.875;5.75;4.75;807813.7324999999;832764.47625;416583.69;2057161.8975000002;277131464.12375003;0.0533395;23521030.37375;1043769.7587499999;3868175.67875;1081858.6575;1255460.99625;985442391.0575;1355139900.40875;1632271364.53375
1862;1545.5;153;1698.5;1917.625;3616.125;5187;399.125;5586.125;806.625;1358.75;1.625;1;10008.875;8556;245.625;0.2528375;0.856525;0.012606999999999995;56401.283749999995;363662.83875;171097.33749999997;5.690025;404.5;149;391;37.75;59;35.375;545.125;803.75;6.5;7.5;1.1414;0.00396935;568.1687499999999;968.58;547.1724999999999;1.54005;1555.25;355.125;109.5;0.046150000000000004;3476.75;6.125;2.25;8.25;3;715818.1825;928713.43125;260957.06624999997;1905488.6775;276786740.44;0.053809;23521228.06375;1041900.8912499999;4196949.086250001;1083239.9175;1254955.70125;985047269.9312501;1354706407.28375;1631493147.725
1863;1545.125;152.75;1697.875;1916.5;3614.375;5188.125;398.75;5586.875;807;1358.5;1.5;1;10008.25;8556;245.625;0.2527;0.8485124999999999;0.010877625000000002;59272.14375;363674.0325;169935.22624999998;5.724075;404.75;146.125;394.75;40.125;59;38.25;549.125;803.125;7.375;10.875;1.1322375;0.0017222625000000002;569.22875;973.15125;558.7574999999999;1.9437874999999998;1553.125;354.375;108.75;0.046024999999999996;3480.125;9.125;1.625;7.125;3.75;898115.63;908338.6775;327361.8875;2133816.195;276851383.15749997;0.053607749999999996;23526824.182499997;1042221.4375;4492737.51375;1076567.67;1253580.3524999998;984907336.17875;1346728075.6262498;1623579458.7850003
1864;1543.25;152.75;1696;1914.625;3610.625;5190.25;398.75;5589;807.25;1358.75;1.5;1;10006.875;8556;245.125;0.252425;0.840025;0.000847500000000001;52169.457500000004;361679.50875000004;161918.54875;4.526175;403.75;146.25;399.5;43.375;59.125;39.875;554.875;804.5;6;11.75;1.14385;-0.0000802000000000001;569.36875;958.925;551.34875;1.4415999999999998;1567.875;366.375;121.25;0.04603750000000001;3481;10.625;3;7.125;3.125;1356931.4262500003;919357.5812499999;217392.68125000002;2493681.68875;277299459.88;0.053911125;23500496.546250004;1038744.4824999998;3961463.32125;1087774.125;1253530.9375;985634866.32375;1334873502.1912498;1612172962.0724998
